"idNo","condition","response","stimNum","polAffil"
"691399","conservative",1,29,"conservative"
"691399","conservative",-1,180,"conservative"
"691399","conservative",-1,6,"conservative"
"691399","conservative",1,137,"conservative"
"691399","conservative",1,185,"conservative"
"691399","conservative",-1,161,"conservative"
"691399","conservative",-1,110,"conservative"
"691399","conservative",-1,99,"conservative"
"691399","conservative",-1,224,"conservative"
"691399","conservative",1,133,"conservative"
"691399","conservative",1,164,"conservative"
"691399","conservative",-1,39,"conservative"
"691399","conservative",-1,183,"conservative"
"691399","conservative",-1,149,"conservative"
"691399","conservative",1,162,"conservative"
"691399","conservative",1,12,"conservative"
"691399","conservative",1,218,"conservative"
"691399","conservative",1,155,"conservative"
"691399","conservative",-1,156,"conservative"
"691399","conservative",1,249,"conservative"
"691399","conservative",-1,28,"conservative"
"691399","conservative",-1,119,"conservative"
"691399","conservative",-1,103,"conservative"
"691399","conservative",1,56,"conservative"
"691399","conservative",-1,35,"conservative"
"691399","conservative",-1,120,"conservative"
"691399","conservative",1,153,"conservative"
"691399","conservative",-1,108,"conservative"
"691399","conservative",1,40,"conservative"
"691399","conservative",-1,169,"conservative"
"691399","conservative",-1,154,"conservative"
"691399","conservative",-1,231,"conservative"
"691399","conservative",-1,168,"conservative"
"691399","conservative",1,173,"conservative"
"691399","conservative",-1,245,"conservative"
"691399","conservative",-1,71,"conservative"
"691399","conservative",-1,27,"conservative"
"691399","conservative",1,229,"conservative"
"691399","conservative",1,128,"conservative"
"691399","conservative",-1,174,"conservative"
"691399","conservative",1,243,"conservative"
"362980","liberal",1,66,"conservative"
"362980","liberal",1,165,"conservative"
"362980","liberal",-1,229,"conservative"
"362980","liberal",-1,112,"conservative"
"362980","liberal",1,23,"conservative"
"362980","liberal",1,3,"conservative"
"362980","liberal",1,65,"conservative"
"362980","liberal",1,214,"conservative"
"362980","liberal",-1,118,"conservative"
"362980","liberal",-1,220,"conservative"
"362980","liberal",-1,206,"conservative"
"362980","liberal",1,89,"conservative"
"362980","liberal",1,86,"conservative"
"362980","liberal",-1,201,"conservative"
"362980","liberal",-1,230,"conservative"
"362980","liberal",1,77,"conservative"
"362980","liberal",1,225,"conservative"
"362980","liberal",1,60,"conservative"
"362980","liberal",-1,58,"conservative"
"362980","liberal",1,7,"conservative"
"362980","liberal",1,204,"conservative"
"362980","liberal",-1,241,"conservative"
"362980","liberal",1,132,"conservative"
"362980","liberal",1,190,"conservative"
"362980","liberal",-1,71,"conservative"
"362980","liberal",-1,37,"conservative"
"362980","liberal",-1,4,"conservative"
"362980","liberal",1,21,"conservative"
"362980","liberal",-1,109,"conservative"
"362980","liberal",1,115,"conservative"
"362980","liberal",1,122,"conservative"
"362980","liberal",1,135,"conservative"
"362980","liberal",1,94,"conservative"
"362980","liberal",1,211,"conservative"
"362980","liberal",-1,236,"conservative"
"362980","liberal",1,54,"conservative"
"362980","liberal",-1,167,"conservative"
"362980","liberal",1,72,"conservative"
"362980","liberal",1,215,"conservative"
"362980","liberal",-1,43,"conservative"
"362980","liberal",-1,207,"conservative"
"362980","liberal",1,176,"conservative"
"362980","liberal",-1,156,"conservative"
"362980","liberal",1,13,"conservative"
"362980","liberal",-1,6,"conservative"
"362980","liberal",-1,33,"conservative"
"362980","liberal",-1,12,"conservative"
"362980","liberal",1,1,"conservative"
"362980","liberal",-1,64,"conservative"
"362980","liberal",1,79,"conservative"
"362980","liberal",1,9,"conservative"
"362980","liberal",1,123,"conservative"
"362980","liberal",-1,182,"conservative"
"362980","liberal",-1,124,"conservative"
"362980","liberal",1,125,"conservative"
"362980","liberal",1,139,"conservative"
"362980","liberal",-1,197,"conservative"
"362980","liberal",-1,41,"conservative"
"362980","liberal",1,30,"conservative"
"362980","liberal",1,98,"conservative"
"362980","liberal",1,74,"conservative"
"362980","liberal",-1,233,"conservative"
"362980","liberal",1,189,"conservative"
"362980","liberal",-1,97,"conservative"
"362980","liberal",-1,114,"conservative"
"362980","liberal",-1,177,"conservative"
"362980","liberal",1,246,"conservative"
"362980","liberal",1,169,"conservative"
"362980","liberal",-1,81,"conservative"
"362980","liberal",1,163,"conservative"
"362980","liberal",1,36,"conservative"
"362980","liberal",-1,95,"conservative"
"362980","liberal",-1,228,"conservative"
"362980","liberal",-1,80,"conservative"
"362980","liberal",1,75,"conservative"
"362980","liberal",-1,240,"conservative"
"362980","liberal",-1,184,"conservative"
"362980","liberal",1,159,"conservative"
"362980","liberal",-1,42,"conservative"
"362980","liberal",-1,119,"conservative"
"362980","liberal",-1,67,"conservative"
"362980","liberal",-1,232,"conservative"
"362980","liberal",-1,142,"conservative"
"362980","liberal",-1,44,"conservative"
"362980","liberal",-1,116,"conservative"
"362980","liberal",1,111,"conservative"
"362980","liberal",-1,16,"conservative"
"362980","liberal",-1,212,"conservative"
"362980","liberal",1,14,"conservative"
"362980","liberal",-1,51,"conservative"
"362980","liberal",-1,221,"conservative"
"362980","liberal",-1,187,"conservative"
"362980","liberal",-1,164,"conservative"
"362980","liberal",1,194,"conservative"
"362980","liberal",1,47,"conservative"
"362980","liberal",1,10,"conservative"
"362980","liberal",-1,191,"conservative"
"362980","liberal",-1,56,"conservative"
"362980","liberal",-1,87,"conservative"
"362980","liberal",-1,39,"conservative"
"362980","liberal",1,34,"conservative"
"362980","liberal",1,209,"conservative"
"362980","liberal",-1,120,"conservative"
"362980","liberal",1,157,"conservative"
"362980","liberal",1,113,"conservative"
"362980","liberal",-1,196,"conservative"
"362980","liberal",-1,198,"conservative"
"362980","liberal",-1,153,"conservative"
"362980","liberal",-1,172,"conservative"
"362980","liberal",1,129,"conservative"
"362980","liberal",-1,170,"conservative"
"362980","liberal",1,143,"conservative"
"362980","liberal",-1,73,"conservative"
"362980","liberal",-1,245,"conservative"
"362980","liberal",1,35,"conservative"
"362980","liberal",1,137,"conservative"
"362980","liberal",-1,82,"conservative"
"362980","liberal",1,133,"conservative"
"362980","liberal",1,227,"conservative"
"362980","liberal",1,105,"conservative"
"362980","liberal",1,31,"conservative"
"362980","liberal",1,11,"conservative"
"362980","liberal",1,146,"conservative"
"362980","liberal",1,162,"conservative"
"362980","liberal",1,145,"conservative"
"362980","liberal",1,235,"conservative"
"362980","liberal",-1,20,"conservative"
"362980","liberal",1,175,"conservative"
"362980","liberal",-1,144,"conservative"
"362980","liberal",1,152,"conservative"
"362980","liberal",1,62,"conservative"
"362980","liberal",1,24,"conservative"
"362980","liberal",-1,160,"conservative"
"362980","liberal",1,49,"conservative"
"362980","liberal",1,205,"conservative"
"362980","liberal",1,219,"conservative"
"362980","liberal",1,110,"conservative"
"362980","liberal",-1,249,"conservative"
"362980","liberal",1,213,"conservative"
"362980","liberal",1,61,"conservative"
"362980","liberal",-1,22,"conservative"
"362980","liberal",1,90,"conservative"
"362980","liberal",-1,242,"conservative"
"362980","liberal",1,248,"conservative"
"362980","liberal",1,200,"conservative"
"362980","liberal",1,106,"conservative"
"362980","liberal",1,161,"conservative"
"362980","liberal",1,100,"conservative"
"362980","liberal",1,15,"conservative"
"362980","liberal",1,2,"conservative"
"362980","liberal",1,185,"conservative"
"362980","liberal",-1,168,"conservative"
"362980","liberal",-1,210,"conservative"
"362980","liberal",1,203,"conservative"
"362980","liberal",-1,91,"conservative"
"362980","liberal",-1,131,"conservative"
"362980","liberal",1,223,"conservative"
"362980","liberal",1,195,"conservative"
"362980","liberal",1,148,"conservative"
"362980","liberal",1,150,"conservative"
"362980","liberal",1,103,"conservative"
"362980","liberal",-1,239,"conservative"
"362980","liberal",-1,216,"conservative"
"362980","liberal",1,26,"conservative"
"362980","liberal",-1,68,"conservative"
"362980","liberal",1,180,"conservative"
"362980","liberal",1,250,"conservative"
"362980","liberal",1,199,"conservative"
"362980","liberal",1,171,"conservative"
"362980","liberal",-1,178,"conservative"
"362980","liberal",1,141,"conservative"
"362980","liberal",-1,18,"conservative"
"362980","liberal",-1,59,"conservative"
"362980","liberal",1,8,"conservative"
"362980","liberal",-1,50,"conservative"
"362980","liberal",1,70,"conservative"
"362980","liberal",-1,179,"conservative"
"362980","liberal",-1,32,"conservative"
"362980","liberal",1,19,"conservative"
"362980","liberal",-1,88,"conservative"
"362980","liberal",1,107,"conservative"
"362980","liberal",1,217,"conservative"
"362980","liberal",1,183,"conservative"
"362980","liberal",1,243,"conservative"
"362980","liberal",1,138,"conservative"
"362980","liberal",1,126,"conservative"
"362980","liberal",-1,151,"conservative"
"362980","liberal",-1,193,"conservative"
"362980","liberal",1,237,"conservative"
"362980","liberal",1,57,"conservative"
"362980","liberal",-1,29,"conservative"
"362980","liberal",1,83,"conservative"
"362980","liberal",-1,222,"conservative"
"362980","liberal",-1,188,"conservative"
"362980","liberal",-1,140,"conservative"
"362980","liberal",-1,134,"conservative"
"362980","liberal",1,149,"conservative"
"362980","liberal",-1,166,"conservative"
"362980","liberal",-1,244,"conservative"
"362980","liberal",1,173,"conservative"
"362980","liberal",-1,192,"conservative"
"362980","liberal",1,52,"conservative"
"362980","liberal",-1,96,"conservative"
"362980","liberal",1,104,"conservative"
"362980","liberal",-1,53,"conservative"
"362980","liberal",-1,108,"conservative"
"362980","liberal",1,128,"conservative"
"362980","liberal",1,76,"conservative"
"362980","liberal",-1,136,"conservative"
"362980","liberal",-1,102,"conservative"
"362980","liberal",1,92,"conservative"
"362980","liberal",1,231,"conservative"
"362980","liberal",-1,27,"conservative"
"362980","liberal",1,155,"conservative"
"362980","liberal",1,28,"conservative"
"362980","liberal",-1,226,"conservative"
"362980","liberal",-1,121,"conservative"
"362980","liberal",1,45,"conservative"
"362980","liberal",-1,238,"conservative"
"362980","liberal",1,69,"conservative"
"362980","liberal",1,127,"conservative"
"362980","liberal",-1,130,"conservative"
"362980","liberal",-1,224,"conservative"
"362980","liberal",-1,158,"conservative"
"362980","liberal",-1,17,"conservative"
"362980","liberal",1,174,"conservative"
"362980","liberal",-1,46,"conservative"
"362980","liberal",-1,218,"conservative"
